specimenID,clade_name,relative_abundance
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Virgaviridae|g__Furovirus,0.06769
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae|g__Nepovirus,0.05543
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Nudiviridae|g__Alphanudivirus,0.0463
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Maculavirus,0.03158
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified|s__Human_endogenous_retrovirus_K,40.37777
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus|s__Vicia_cryptic_virus,14.76515
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus,11.77827
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_3,9.00838
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Polydnaviridae|g__Bracovirus|s__Cotesia_congregata_bracovirus,8.6133
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_1,5.75509
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus,4.89019
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Ateline_gammaherpesvirus_3,1.08713
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus|s__Alcelaphine_gammaherpesvirus_1,0.99396
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Abelson_murine_leukemia_virus,0.62707
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Anguillid_herpesvirus_1,0.37105
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Macacine_alphaherpesvirus_1,0.25914
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_2,0.13821
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_5,0.12135
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus,0.10963
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Adoxophyes_orana_granulovirus,0.10931
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Choristoneura_occidentalis_granulovirus,0.10562
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Spodoptera_litura_granulovirus,0.086
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Adenoviridae|g__Mastadenovirus|s__Murine_mastadenovirus_C,0.08529
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae|g__Polerovirus|s__Pepper_vein_yellows_virus,0.08355
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Pieris_rapae_granulovirus,0.08299
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2,0.07794
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Human_betaherpesvirus_5,0.07354
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Suid_alphaherpesvirus_1,0.06934
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Arabis_mosaic_virus,0.05543
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_A,0.04631
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Nudiviridae|g__Alphanudivirus|s__Gryllus_bimaculatus_nudivirus,0.0463
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_Giraffe_1,0.0463
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Virgaviridae|g__Furovirus|s__Sorghum_chlorotic_spot_virus,0.03448
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Virgaviridae|g__Furovirus|s__Oat_golden_stripe_virus,0.03321
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Grapevine_fleck_virus,0.03158
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Wild_potato_mosaic_virus,0.0187
patient13tumor1,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Papaya_ringspot_virus,0.01841
patient13tumor3,k__Viruses,99.99471
patient13tumor3,k__Bacteria,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified,99.95759
patient13tumor3,k__Viruses|p__Negarnaviricota,0.03711
patient13tumor3,k__Bacteria|p__Proteobacteria,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified,99.95759
patient13tumor3,k__Viruses|p__Negarnaviricota|c__Monjiviricetes,0.03711
patient13tumor3,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales,38.46878
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales,36.5847
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified,24.83725
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales,0.04326
patient13tumor3,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales,0.03711
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales,0.02361
patient13tumor3,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae,36.5847
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae,35.05519
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae,14.09459
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae,10.19624
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae,3.41359
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae,0.17128
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae,0.10945
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Parvoviridae,0.08962
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Adenoviridae,0.08095
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Totiviridae,0.06668
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae,0.04326
patient13tumor3,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae,0.03711
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hypoviridae,0.02843
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae,0.02361
patient13tumor3,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus,35.05519
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified,24.01063
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus,14.09459
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus,11.79064
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus,10.19624
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus,1.68451
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus,0.83555
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus,0.78343
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus,0.5923
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus,0.30124
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus,0.14673
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus,0.10945
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Parvoviridae|g__Copiparvovirus,0.08962
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Adenoviridae|g__Aviadenovirus,0.08095
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Totiviridae|g__Totiviridae_unclassified,0.06668
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Tymovirus,0.04326
patient13tumor3,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae|g__Paramyxoviridae_unclassified,0.03711
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hypoviridae|g__Hypovirus,0.02843
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Flavivirus,0.02455
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified,0.02361
patient13tumor3,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,0.00529
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_3,27.0308
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified|s__Human_endogenous_retrovirus_K,24.01063
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus|s__Vicia_cryptic_virus,14.09459
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus,10.17275
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus,10.17124
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_1,7.72086
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Ateline_gammaherpesvirus_3,1.68451
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Abelson_murine_leukemia_virus,1.61788
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus|s__Alcelaphine_gammaherpesvirus_1,0.83555
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus,0.66995
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Suid_alphaherpesvirus_1,0.30013
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Anguillid_herpesvirus_1,0.21379
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_1,0.12303
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Macacine_alphaherpesvirus_1,0.12029
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Fujinami_sarcoma_virus,0.11348
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2,0.11152
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_5,0.1108
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Choristoneura_occidentalis_granulovirus,0.10945
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_A,0.10481
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_2,0.08974
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Parvoviridae|g__Copiparvovirus|s__Ungulate_copiparvovirus_2,0.08962
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Adenoviridae|g__Aviadenovirus|s__Fowl_aviadenovirus_E,0.08095
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_1,0.06943
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Totiviridae|g__Totiviridae_unclassified|s__Drosophila_melanogaster_totivirus_SW_2009a,0.06668
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Felid_alphaherpesvirus_1,0.05834
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Physalis_mottle_virus,0.04326
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_Giraffe_1,0.04191
patient13tumor3,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae|g__Paramyxoviridae_unclassified|s__J_virus,0.03711
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hypoviridae|g__Hypovirus|s__Valsa_ceratosperma_hypovirus_1,0.02843
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Papaya_ringspot_virus,0.025
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Flavivirus|s__Sepik_virus,0.02455
patient13tumor3,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Erwinia_phage_vB_EamP_S6,0.02361
patient13tumor3,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_SCN_67_85,0.00529
patient11tumor14,k__Viruses,99.93938
patient11tumor14,k__Bacteria,0.06062
patient11tumor14,k__Viruses|p__Viruses_unclassified,99.87137
patient11tumor14,k__Viruses|p__Negarnaviricota,0.06801
patient11tumor14,k__Bacteria|p__Proteobacteria,0.06062
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified,99.87137
patient11tumor14,k__Viruses|p__Negarnaviricota|c__Monjiviricetes,0.06801
patient11tumor14,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0.05308
patient11tumor14,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,0.00754
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales,49.90872
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales,39.14304
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified,10.66406
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales,0.09028
patient11tumor14,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales,0.06801
patient11tumor14,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0.05308
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales,0.04144
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales,0.02382
patient11tumor14,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,0.00754
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae,49.90872
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae,34.17068
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae,6.01212
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae,4.97237
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae,4.41802
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae,0.09028
patient11tumor14,k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae,0.06801
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae,0.06248
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Astroviridae,0.05843
patient11tumor14,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0.05308
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae,0.04144
patient11tumor14,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Adenoviridae,0.04141
